transaction_id,timestamp,account_id,merchant,category,amount,country,channel
T003276,2025-02-06 09:48:00,A0163,Uber,Travel,219.87,US,online
T001391,2025-02-04 21:34:00,A0171,Marriott,Travel,291.54,US,atm
T004648,2025-04-26 11:16:00,A0055,Delta Airlines,Travel,252.82,US,mobile
T003083,2025-03-28 09:28:00,A0101,Netflix,Subscription,293.28,CA,in_store
T004130,2025-02-10 07:37:00,A0101,Delta Airlines,Travel,373.5,US,in_store
T000877,2025-01-27 15:49:00,A0012,Marriott,Travel,299.49,US,atm
T002539,2025-01-31 18:58:00,A0153,Apple,Electronics,367.09,US,in_store
T004017,2025-02-23 12:12:00,A0138,Uber,Travel,145.83,US,online
T002879,2025-02-17 13:05:00,A0081,BestBuy,Electronics,352.64,MX,atm
T004833,2025-05-12 19:46:00,A0001,Marriott,Travel,163.15,US,atm
T004247,2025-03-30 09:48:00,A0148,Costco,Retail,255.27,US,atm
T004812,2025-03-13 09:29:00,A0114,Amazon,Retail,129.64,US,atm
T000416,2025-02-26 11:02:00,A0195,Uber,Travel,93.81,US,in_store
T004928,2025-02-27 16:22:00,A0144,Starbucks,Food,277.42,US,atm
T001577,2025-01-05 16:59:00,A0167,Apple,Electronics,45.95,MX,online
T004007,2025-02-18 15:40:00,A0085,Marriott,Travel,45.7,US,in_store
T003156,2025-03-10 10:49:00,A0168,Walmart,Retail,250.36,US,mobile
T002394,2025-05-04 13:26:00,A0184,Walmart,Retail,372.3,US,atm
T003888,2025-02-04 21:31:00,A0082,BestBuy,Electronics,34.66,US,in_store
T004267,2025-03-24 20:45:00,A0138,Target,Retail,173.99,US,mobile
T002221,2025-01-15 18:45:00,A0131,BestBuy,Electronics,57.09,US,online
T003844,2025-04-10 09:23:00,A0196,Shell,Fuel,349.57,US,online
T001367,2025-02-12 20:27:00,A0109,Uber,Travel,278.28,US,mobile
T000183,2025-01-21 12:38:00,A0019,Starbucks,Food,30.94,US,atm
T005058,2025-03-28 22:06:00,A0167,Walmart,Retail,592.36,US,online
T003155,2025-04-05 20:37:00,A0109,Starbucks,Food,7.48,US,online
T000221,2025-04-11 09:38:00,A0168,BestBuy,Electronics,375.51,US,mobile
T003569,2025-05-22 21:17:00,A0047,Delta Airlines,Travel,183.28,US,online
T002040,2025-02-08 15:39:00,A0193,Apple,Electronics,344.03,US,online
T001430,2025-04-06 16:42:00,A0183,Marriott,Travel,329.1,US,in_store
T000143,2025-02-08 14:02:00,A0170,Starbucks,Food,203.41,US,atm
T002553,2025-05-24 17:57:00,A0109,Starbucks,Food,250.37,US,atm
T000038,2025-04-10 11:59:00,A0001,Target,Retail,117.67,US,mobile
T001064,2025-02-21 11:42:00,A0120,Target,Retail,198.65,US,atm
T000243,2025-01-18 12:15:00,A0092,BestBuy,Electronics,264.56,US,atm
T001123,2025-01-16 07:21:00,A0143,Shell,Fuel,191.02,US,online
T001922,2025-05-27 11:11:00,A0029,Starbucks,Food,307.92,DE,mobile
T002182,2025-02-06 21:34:00,A0068,Delta Airlines,Travel,389.23,US,online
T003638,2025-03-01 07:08:00,A0094,BestBuy,Electronics,156.83,DE,atm
T001107,2025-01-08 19:03:00,A0117,Marriott,Travel,258.43,US,mobile
T000231,2025-01-14 17:30:00,A0065,Netflix,Subscription,224.04,US,online
T003937,2025-02-02 11:07:00,A0117,BestBuy,Electronics,135.74,US,mobile
T000335,2025-04-18 16:49:00,A0009,Amazon,Retail,100.06,US,online
T003283,2025-01-09 07:38:00,A0039,Netflix,Subscription,312.88,US,mobile
T000320,2025-03-17 12:39:00,A0164,Shell,Fuel,91.56,US,mobile
T002605,2025-05-31 15:46:00,A0127,Marriott,Travel,174.33,US,online
T004834,2025-01-11 14:29:00,A0044,Marriott,Travel,45.87,US,mobile
T000896,2025-01-18 16:06:00,A0104,Marriott,Travel,326.56,DE,mobile
T000712,2025-03-22 12:13:00,A0122,Delta Airlines,Travel,111.28,MX,in_store
T002835,2025-03-10 09:57:00,A0045,Shell,Fuel,333.5,US,in_store
T004706,2025-05-03 21:39:00,A0136,Amazon,Retail,72.83,US,online
T002205,2025-05-27 21:14:00,A0162,BestBuy,Electronics,239.17,US,in_store
T000887,2025-02-27 09:55:00,A0060,Delta Airlines,Travel,106.93,US,mobile
T001177,2025-01-13 21:28:00,A0181,Target,Retail,385.25,CA,online
T001426,2025-02-25 09:38:00,A0077,Costco,Retail,90.34,US,atm
T002211,2025-05-18 10:52:00,A0155,Marriott,Travel,79.34,US,online
T001508,2025-04-09 17:56:00,A0058,BestBuy,Electronics,330.0,US,mobile
T005027,2025-03-14 02:11:00,A0144,Amazon,Retail,661.68,US,online
T003379,2025-02-03 21:12:00,A0040,Marriott,Travel,240.31,GB,mobile
T004848,2025-04-12 18:36:00,A0193,Marriott,Travel,245.13,US,online
T004826,2025-05-13 13:02:00,A0166,Netflix,Subscription,157.94,US,mobile
T002229,2025-01-07 17:45:00,A0127,BestBuy,Electronics,168.9,US,online
T001431,2025-02-09 12:50:00,A0108,Apple,Electronics,154.68,US,in_store
T002300,2025-05-14 11:31:00,A0062,Walmart,Retail,175.93,US,mobile
T001312,2025-04-25 08:52:00,A0037,Apple,Electronics,243.92,US,atm
T005063,2025-03-28 22:11:00,A0167,Costco,Retail,708.95,US,online
T000916,2025-05-25 11:03:00,A0187,Marriott,Travel,191.9,US,online
T002171,2025-04-19 13:45:00,A0132,Netflix,Subscription,57.27,US,atm
T003359,2025-02-20 15:35:00,A0199,Walmart,Retail,214.82,US,in_store
T004573,2025-04-28 09:03:00,A0049,Shell,Fuel,95.91,US,atm
T000546,2025-03-08 18:53:00,A0042,BestBuy,Electronics,40.7,US,mobile
T003391,2025-05-14 19:16:00,A0167,Starbucks,Food,116.42,US,online
T003255,2025-05-06 10:00:00,A0035,Uber,Travel,61.37,US,in_store
T004731,2025-05-28 08:27:00,A0053,Delta Airlines,Travel,60.91,US,online
T002001,2025-05-17 16:54:00,A0007,Amazon,Retail,312.89,US,atm
T005021,2025-03-14 02:05:00,A0144,Shell,Fuel,341.4,US,online
T001912,2025-03-10 14:38:00,A0071,Marriott,Travel,130.67,US,in_store
T005068,2025-05-21 05:04:00,A0008,Starbucks,Food,709.61,US,online
T002622,2025-05-08 18:54:00,A0130,Starbucks,Food,335.63,US,atm
T001446,2025-01-04 16:12:00,A0104,BestBuy,Electronics,7.88,US,atm
T000194,2025-01-02 09:55:00,A0090,Starbucks,Food,228.7,US,online
T001179,2025-04-03 09:46:00,A0053,Uber,Travel,284.72,GB,mobile
T002556,2025-01-12 10:14:00,A0105,Marriott,Travel,152.85,CA,online
T001504,2025-05-03 19:36:00,A0036,Target,Retail,327.11,US,atm
T001999,2025-04-28 17:42:00,A0137,Shell,Fuel,309.12,US,atm
T004971,2025-04-06 15:21:00,A0176,BestBuy,Electronics,113.37,US,online
T003073,2025-04-10 10:05:00,A0102,Walmart,Retail,93.01,US,atm
T000294,2025-05-03 09:33:00,A0150,Marriott,Travel,289.87,MX,mobile
T002689,2025-03-02 17:34:00,A0048,Apple,Electronics,370.1,CA,online
T000816,2025-02-10 07:22:00,A0191,Marriott,Travel,144.01,US,atm
T000310,2025-02-17 21:47:00,A0127,Uber,Travel,351.31,US,atm
T004382,2025-01-13 08:51:00,A0112,Marriott,Travel,350.33,US,atm
T000100,2025-03-04 20:59:00,A0083,Walmart,Retail,115.18,US,in_store
T003794,2025-04-14 11:42:00,A0138,Marriott,Travel,398.78,US,online
T004897,2025-01-02 15:58:00,A0039,Target,Retail,182.29,US,atm
T002540,2025-04-05 16:50:00,A0101,Netflix,Subscription,57.9,US,online
T002837,2025-05-21 14:01:00,A0029,Apple,Electronics,368.38,US,in_store
T003159,2025-01-05 18:52:00,A0046,BestBuy,Electronics,64.52,US,mobile
T000851,2025-01-23 07:06:00,A0085,Apple,Electronics,397.53,US,atm
T000075,2025-04-19 10:11:00,A0200,BestBuy,Electronics,209.59,US,in_store
T004230,2025-04-16 12:44:00,A0113,Walmart,Retail,51.62,DE,mobile
T004840,2025-03-15 16:30:00,A0090,Starbucks,Food,276.0,US,in_store
T000634,2025-03-24 13:58:00,A0011,Walmart,Retail,157.42,US,atm
T004461,2025-04-26 17:03:00,A0181,Walmart,Retail,223.16,DE,atm
T004415,2025-01-12 09:50:00,A0104,Costco,Retail,310.5,US,online
T002762,2025-04-01 13:02:00,A0029,Target,Retail,360.34,US,in_store
T004916,2025-01-09 14:26:00,A0071,Amazon,Retail,256.29,US,atm
T000617,2025-04-01 15:30:00,A0195,Delta Airlines,Travel,230.4,US,mobile
T004748,2025-01-06 11:58:00,A0061,Netflix,Subscription,321.92,US,online
T001669,2025-02-04 13:35:00,A0065,Shell,Fuel,123.92,US,atm
T003600,2025-03-21 10:50:00,A0002,Uber,Travel,198.85,US,in_store
T004202,2025-05-24 15:04:00,A0125,Walmart,Retail,231.71,US,online
T000784,2025-04-24 21:22:00,A0137,Netflix,Subscription,222.28,US,atm
T003753,2025-05-15 08:52:00,A0052,Costco,Retail,218.61,US,online
T003224,2025-01-14 09:09:00,A0152,Walmart,Retail,179.24,US,mobile
T002845,2025-03-12 13:50:00,A0124,Costco,Retail,258.4,US,atm
T001502,2025-01-12 09:15:00,A0196,Walmart,Retail,110.72,US,online
T004487,2025-05-04 16:30:00,A0014,Apple,Electronics,126.14,US,atm
T000718,2025-04-19 14:34:00,A0135,Amazon,Retail,203.48,US,in_store
T004622,2025-03-28 09:28:00,A0038,Netflix,Subscription,254.58,US,online
T002603,2025-05-19 10:56:00,A0060,Walmart,Retail,339.99,US,atm
T003475,2025-02-16 18:59:00,A0152,Amazon,Retail,124.49,US,mobile
T004705,2025-01-15 19:40:00,A0153,Apple,Electronics,280.95,US,mobile
T004836,2025-04-24 16:24:00,A0188,Target,Retail,281.26,US,atm
T003385,2025-02-01 13:37:00,A0042,Amazon,Retail,316.79,US,mobile
T001634,2025-01-27 09:29:00,A0148,Walmart,Retail,299.29,US,online
T004030,2025-05-09 11:08:00,A0195,Netflix,Subscription,55.67,GB,mobile
T003001,2025-03-23 14:42:00,A0048,Shell,Fuel,52.37,US,atm
T000066,2025-03-18 15:19:00,A0185,Marriott,Travel,166.32,US,atm
T003915,2025-01-31 17:44:00,A0075,Marriott,Travel,146.96,US,online
T000664,2025-03-03 20:51:00,A0170,Delta Airlines,Travel,275.24,CA,in_store
T004084,2025-01-24 15:34:00,A0090,Target,Retail,36.71,US,atm
T003555,2025-03-18 07:28:00,A0106,Amazon,Retail,85.42,US,online
T004578,2025-04-06 20:05:00,A0096,Starbucks,Food,131.69,US,online
T002882,2025-03-07 21:44:00,A0124,Marriott,Travel,39.22,US,atm
T002192,2025-04-14 14:55:00,A0084,Target,Retail,183.61,US,mobile
T001969,2025-05-18 20:11:00,A0164,Shell,Fuel,312.62,GB,in_store
T002006,2025-02-01 08:11:00,A0152,Costco,Retail,365.75,CA,online
T001732,2025-05-19 19:22:00,A0009,Amazon,Retail,364.47,CA,atm
T002061,2025-03-26 08:18:00,A0162,Apple,Electronics,321.75,GB,mobile
T002483,2025-01-31 18:58:00,A0009,BestBuy,Electronics,85.64,US,atm
T003528,2025-01-07 13:30:00,A0055,Marriott,Travel,178.81,US,online
T001790,2025-05-16 17:11:00,A0124,Uber,Travel,337.07,US,mobile
T003097,2025-01-13 13:23:00,A0068,Marriott,Travel,218.94,US,mobile
T003302,2025-03-15 18:38:00,A0194,Costco,Retail,354.53,US,mobile
T001400,2025-03-23 11:32:00,A0154,BestBuy,Electronics,53.77,US,mobile
T001527,2025-02-05 18:33:00,A0191,BestBuy,Electronics,379.76,US,mobile
T000386,2025-02-21 14:20:00,A0083,Starbucks,Food,386.01,US,atm
T002960,2025-04-10 13:10:00,A0159,Starbucks,Food,229.16,US,online
T000898,2025-02-07 17:09:00,A0194,Target,Retail,214.85,US,mobile
T004997,2025-05-02 20:29:00,A0049,Amazon,Retail,11.16,US,in_store
T004669,2025-01-27 14:13:00,A0061,Delta Airlines,Travel,348.28,GB,mobile
T004187,2025-02-28 13:46:00,A0125,Shell,Fuel,277.59,US,atm
T003669,2025-03-09 10:54:00,A0139,Amazon,Retail,323.26,US,in_store
T000696,2025-04-10 17:00:00,A0042,Walmart,Retail,330.19,US,mobile
T002324,2025-02-26 11:06:00,A0045,Amazon,Retail,99.31,US,mobile
T001301,2025-04-01 12:14:00,A0169,Apple,Electronics,173.16,CA,mobile
T004315,2025-01-21 12:13:00,A0137,Delta Airlines,Travel,374.59,MX,atm
T003673,2025-02-11 20:25:00,A0196,Target,Retail,153.54,US,in_store
T003505,2025-04-18 21:58:00,A0123,Amazon,Retail,171.69,US,in_store
T003179,2025-02-24 07:43:00,A0001,Netflix,Subscription,289.48,GB,mobile
T004396,2025-05-25 18:36:00,A0171,Walmart,Retail,244.82,US,mobile
T000455,2025-04-22 18:54:00,A0179,Shell,Fuel,27.87,US,mobile
T004566,2025-04-21 14:23:00,A0189,Uber,Travel,378.71,US,in_store
T004241,2025-02-08 11:00:00,A0072,Apple,Electronics,172.73,US,in_store
T001322,2025-02-04 12:42:00,A0182,BestBuy,Electronics,188.38,US,online
T002609,2025-03-31 12:43:00,A0058,Starbucks,Food,39.04,US,atm
T004140,2025-01-17 08:45:00,A0156,Netflix,Subscription,120.66,US,atm
T001273,2025-02-17 20:00:00,A0103,Netflix,Subscription,8.91,US,online
T002743,2025-04-16 21:24:00,A0027,Walmart,Retail,63.63,US,atm
T001856,2025-02-19 20:48:00,A0017,Costco,Retail,63.27,US,online
T004886,2025-04-01 13:20:00,A0060,BestBuy,Electronics,334.19,US,online
T002476,2025-05-18 18:40:00,A0154,Shell,Fuel,22.45,US,atm
T005048,2025-04-17 03:08:00,A0030,Target,Retail,811.21,US,online
T001327,2025-05-17 10:28:00,A0173,BestBuy,Electronics,23.86,US,online
T002191,2025-05-31 09:02:00,A0059,BestBuy,Electronics,144.39,US,mobile
T002461,2025-05-05 13:14:00,A0166,Costco,Retail,206.33,US,online
T001553,2025-04-16 15:28:00,A0175,Uber,Travel,351.58,US,online
T004962,2025-01-04 12:38:00,A0006,Delta Airlines,Travel,115.97,US,mobile
T002702,2025-02-19 13:24:00,A0147,Netflix,Subscription,87.32,US,in_store
T004363,2025-02-08 16:57:00,A0177,Starbucks,Food,150.19,US,in_store
T003966,2025-02-04 09:12:00,A0063,Marriott,Travel,197.09,US,atm
T003650,2025-03-23 11:47:00,A0012,Costco,Retail,385.24,US,atm
T005041,2025-04-17 03:01:00,A0030,Apple,Electronics,380.46,US,online
T001677,2025-05-25 14:44:00,A0075,Netflix,Subscription,346.4,US,online
T004439,2025-02-12 08:16:00,A0051,Marriott,Travel,264.78,US,in_store
T004174,2025-02-17 14:27:00,A0154,Target,Retail,35.91,US,mobile
T001307,2025-03-01 11:42:00,A0053,Costco,Retail,32.64,US,atm
T001654,2025-03-11 17:33:00,A0029,BestBuy,Electronics,257.72,US,mobile
T002469,2025-03-25 07:54:00,A0063,Netflix,Subscription,145.97,GB,in_store
T003143,2025-03-28 10:34:00,A0139,Apple,Electronics,79.48,US,online
T002509,2025-04-16 09:51:00,A0061,Uber,Travel,207.11,US,atm
T001543,2025-02-08 17:29:00,A0042,Walmart,Retail,354.66,US,in_store
T001723,2025-01-20 08:16:00,A0169,Costco,Retail,86.32,US,atm
T002326,2025-04-24 14:09:00,A0183,BestBuy,Electronics,355.81,US,mobile
T004252,2025-01-10 19:37:00,A0002,Delta Airlines,Travel,139.39,US,mobile
T004735,2025-04-10 08:27:00,A0005,Apple,Electronics,109.24,US,online
T002068,2025-04-08 10:16:00,A0194,BestBuy,Electronics,196.75,US,mobile
T003854,2025-01-26 13:46:00,A0106,Costco,Retail,63.11,US,mobile
T004334,2025-01-24 07:03:00,A0177,BestBuy,Electronics,292.05,US,in_store
T001718,2025-02-05 08:28:00,A0141,Walmart,Retail,359.37,US,atm
T001519,2025-05-29 18:26:00,A0022,Costco,Retail,233.26,US,in_store
T003983,2025-01-14 20:26:00,A0173,Starbucks,Food,301.52,US,mobile
T001476,2025-04-03 18:51:00,A0085,Netflix,Subscription,298.46,US,atm
T002851,2025-01-23 18:05:00,A0077,BestBuy,Electronics,337.09,US,atm
T004911,2025-05-12 17:59:00,A0072,Uber,Travel,299.72,US,mobile
T003082,2025-02-11 09:52:00,A0013,Costco,Retail,245.75,US,mobile
T002347,2025-01-11 08:24:00,A0042,Starbucks,Food,5.23,US,mobile
T003303,2025-04-20 19:56:00,A0143,Costco,Retail,271.41,US,in_store
T000484,2025-02-20 20:25:00,A0034,Netflix,Subscription,276.08,US,online
T004423,2025-01-10 13:29:00,A0113,Delta Airlines,Travel,317.28,US,online
T001936,2025-05-01 20:24:00,A0134,Walmart,Retail,314.3,US,online
T002500,2025-03-24 09:48:00,A0022,BestBuy,Electronics,324.15,US,online
T004974,2025-05-06 10:25:00,A0141,Delta Airlines,Travel,337.27,US,in_store
T001414,2025-01-03 08:07:00,A0095,Walmart,Retail,53.21,US,in_store
T001199,2025-03-05 08:20:00,A0134,Costco,Retail,235.04,MX,atm
T000660,2025-01-20 21:01:00,A0187,Costco,Retail,254.49,US,mobile
T003059,2025-03-04 20:45:00,A0193,Uber,Travel,113.94,US,atm
T004697,2025-01-18 18:36:00,A0148,BestBuy,Electronics,95.11,US,atm
T000817,2025-05-09 11:51:00,A0061,Amazon,Retail,252.19,US,online
T000164,2025-04-04 08:50:00,A0143,Apple,Electronics,10.5,US,online
T004245,2025-03-14 10:46:00,A0045,Costco,Retail,74.76,US,in_store
T001862,2025-02-18 18:48:00,A0079,BestBuy,Electronics,57.43,US,mobile
T001760,2025-03-04 19:58:00,A0138,Apple,Electronics,271.27,US,in_store
T000929,2025-03-03 18:43:00,A0119,Delta Airlines,Travel,309.35,US,atm
T002688,2025-02-23 18:47:00,A0176,BestBuy,Electronics,283.46,US,atm
T004192,2025-05-03 08:33:00,A0072,Shell,Fuel,13.07,US,online
T004121,2025-02-19 15:45:00,A0136,Marriott,Travel,143.29,US,atm
T002646,2025-05-15 14:35:00,A0179,Amazon,Retail,244.0,US,mobile
T003236,2025-03-23 10:08:00,A0197,Marriott,Travel,160.85,MX,online
T000108,2025-01-31 18:34:00,A0081,BestBuy,Electronics,78.13,US,mobile
T000833,2025-04-08 18:20:00,A0156,Apple,Electronics,246.54,MX,online
T003805,2025-02-05 20:51:00,A0079,Apple,Electronics,326.35,US,mobile
T000479,2025-02-23 14:19:00,A0198,Target,Retail,109.68,US,online
T002250,2025-04-16 09:00:00,A0120,Delta Airlines,Travel,359.48,US,online
T000954,2025-01-05 14:58:00,A0168,Delta Airlines,Travel,23.09,US,in_store
T003515,2025-03-28 10:32:00,A0001,Netflix,Subscription,252.2,US,mobile
T001758,2025-03-03 14:46:00,A0178,Apple,Electronics,147.94,US,online
T000371,2025-02-05 19:44:00,A0099,BestBuy,Electronics,35.98,MX,atm
T001466,2025-03-05 17:52:00,A0068,Apple,Electronics,83.37,US,online
T002391,2025-03-25 10:15:00,A0080,Target,Retail,63.74,US,online
T000983,2025-04-11 14:51:00,A0136,BestBuy,Electronics,329.41,US,mobile
T000465,2025-03-24 10:26:00,A0058,BestBuy,Electronics,131.37,US,atm
T001940,2025-03-09 19:52:00,A0038,Delta Airlines,Travel,302.66,US,in_store
T005077,2025-02-04 08:02:00,A0136,Amazon,Retail,242.13,US,online
T003478,2025-01-25 12:55:00,A0091,Delta Airlines,Travel,377.39,US,atm
T004609,2025-02-21 08:24:00,A0005,Target,Retail,276.57,US,online
T004950,2025-02-25 10:20:00,A0018,Apple,Electronics,385.87,GB,in_store
T000988,2025-01-01 20:40:00,A0181,Walmart,Retail,157.03,US,atm
T000005,2025-03-13 09:13:00,A0088,Netflix,Subscription,45.37,US,online
T003301,2025-05-29 21:53:00,A0138,Walmart,Retail,72.44,US,mobile
T001627,2025-05-06 11:20:00,A0170,BestBuy,Electronics,195.67,US,atm
T004408,2025-03-15 16:16:00,A0059,Shell,Fuel,266.97,US,atm
T005005,2025-04-29 18:00:00,A0079,Apple,Electronics,15000,US,online
T003068,2025-01-17 09:46:00,A0098,Delta Airlines,Travel,93.26,US,online
T000701,2025-01-10 12:15:00,A0173,Marriott,Travel,5.11,US,online
T004322,2025-02-02 18:38:00,A0067,Starbucks,Food,128.14,US,online
T001280,2025-04-06 12:38:00,A0178,Apple,Electronics,390.91,US,online
T001380,2025-01-26 07:29:00,A0085,BestBuy,Electronics,163.71,US,online
T002264,2025-04-12 15:42:00,A0141,Apple,Electronics,91.53,US,mobile
T000651,2025-05-21 14:41:00,A0193,Costco,Retail,33.89,US,online
T000352,2025-03-22 13:02:00,A0095,Delta Airlines,Travel,346.31,DE,in_store
T003439,2025-02-10 21:22:00,A0016,Delta Airlines,Travel,292.77,US,atm
T001826,2025-03-24 16:56:00,A0134,Netflix,Subscription,227.71,US,in_store
T004375,2025-03-23 08:49:00,A0092,Netflix,Subscription,312.57,US,atm
T002924,2025-01-28 14:34:00,A0074,Uber,Travel,77.59,US,in_store
T002876,2025-05-19 21:59:00,A0100,Netflix,Subscription,7.47,US,online
T002223,2025-04-03 12:21:00,A0194,Walmart,Retail,167.99,CA,online
T003887,2025-01-24 08:08:00,A0075,Costco,Retail,186.45,US,atm
T005107,2025-02-07 02:00:00,A0088,Apple,Electronics,544.59,CN,online
T000170,2025-05-19 13:37:00,A0172,BestBuy,Electronics,292.01,US,online
T004725,2025-03-26 08:43:00,A0091,BestBuy,Electronics,12.7,US,online
T004589,2025-04-19 07:58:00,A0178,Costco,Retail,21.6,GB,online
T000002,2025-05-20 08:37:00,A0174,Apple,Electronics,17.55,US,in_store
T000926,2025-05-16 20:27:00,A0038,Amazon,Retail,119.07,US,mobile
T003648,2025-05-17 13:02:00,A0160,Starbucks,Food,345.9,US,atm
T001546,2025-04-10 10:13:00,A0183,Delta Airlines,Travel,244.72,US,mobile
T002086,2025-03-06 21:46:00,A0146,Amazon,Retail,286.88,US,mobile
T000981,2025-04-22 16:14:00,A0084,Delta Airlines,Travel,378.77,US,online
T000353,2025-03-08 15:59:00,A0005,Delta Airlines,Travel,233.76,US,atm
T002126,2025-05-08 10:08:00,A0143,Costco,Retail,398.25,US,mobile
T000192,2025-03-13 16:14:00,A0030,Apple,Electronics,338.84,DE,online
T002037,2025-04-01 15:38:00,A0188,Starbucks,Food,227.34,US,online
T000429,2025-03-25 16:00:00,A0125,BestBuy,Electronics,41.79,US,atm
T001865,2025-01-24 14:22:00,A0068,Delta Airlines,Travel,148.63,DE,mobile
T003707,2025-01-20 18:12:00,A0179,BestBuy,Electronics,290.72,US,atm
T000533,2025-05-31 16:48:00,A0146,Walmart,Retail,370.35,US,online
T004413,2025-01-05 20:49:00,A0142,Marriott,Travel,301.2,US,mobile
T004042,2025-01-06 12:44:00,A0118,Uber,Travel,193.91,US,mobile
T001065,2025-05-20 07:48:00,A0139,Amazon,Retail,396.33,US,mobile
T002715,2025-03-14 15:41:00,A0033,Walmart,Retail,140.24,US,in_store
T001828,2025-04-29 10:59:00,A0121,Netflix,Subscription,371.2,CA,in_store
T004758,2025-02-22 10:24:00,A0030,BestBuy,Electronics,211.07,MX,mobile
T004782,2025-01-04 10:57:00,A0073,Shell,Fuel,166.48,US,atm
T005090,2025-03-11 15:00:00,A0061,Starbucks,Food,117.83,US,online
T002406,2025-03-14 12:01:00,A0012,Apple,Electronics,237.78,US,mobile
T001597,2025-03-18 07:57:00,A0047,Starbucks,Food,265.57,US,online
T000912,2025-05-13 08:33:00,A0120,Delta Airlines,Travel,39.94,US,online
T000187,2025-03-07 12:09:00,A0171,Marriott,Travel,369.58,US,online
T000280,2025-04-09 20:39:00,A0075,Apple,Electronics,103.07,US,atm
T003768,2025-01-26 19:10:00,A0061,Marriott,Travel,360.03,US,online
T000503,2025-04-04 08:23:00,A0135,BestBuy,Electronics,377.06,US,online
T002201,2025-02-01 16:08:00,A0157,Costco,Retail,116.35,CA,atm
T002446,2025-05-16 11:22:00,A0050,Starbucks,Food,164.79,US,mobile
T003225,2025-05-18 16:42:00,A0188,Marriott,Travel,339.06,US,in_store
T003191,2025-01-08 11:31:00,A0113,Uber,Travel,194.76,US,atm
T004918,2025-01-31 10:46:00,A0178,Costco,Retail,202.03,GB,mobile
T002604,2025-01-08 12:14:00,A0105,Delta Airlines,Travel,301.36,DE,online
T000858,2025-05-25 14:33:00,A0034,BestBuy,Electronics,254.58,US,in_store
T001608,2025-05-16 12:25:00,A0076,Amazon,Retail,50.29,US,mobile
T004180,2025-04-08 08:19:00,A0171,Uber,Travel,316.05,US,in_store
T003969,2025-02-08 16:19:00,A0074,Shell,Fuel,13.52,US,in_store
